APPLICATION_ID|REFERENCE_ID|REQUESTED_PRODUCT_TYPE_CODE|REQUESTED_SUBPRODUCT_TYPE_CODE|REQUESTED_PROMO_TYPE_CODE|SOURCE_CHANNEL_TYPE_CODE|EXTERNAL_TRACKING_CODE|SOURCE_IP|ORIGINATION_DTTM|TERMS_ACCEPTANCE_RESPONSE|TERMS_ACCEPTANCE_DTTM|CURRENT_DECISION_ID|CURRENT_QUEUE_TYPE_CODE|CURRENT_DECISION_STATUS_TYPE_CODE|APPLICATION_STATUS_TYPE_CODE|CHECKED_OUT_USER_ID|CHNG_DTTM|INSRT_TS|CHNG_TS|INSRT_USR_ID|CHNG_USR_ID|ACTIVE_FLAG|BEST_GUEST_MATCH_FLAG|TRIPS_090_DAYS|TRIPS_180_DAYS|TRIPS_270_DAYS|TRIPS_360_DAYS|SOURCE_CODE|IP_ADDRESS|FUND_TRANSFER_AUTHORIZE|ELECTRONIC_CONSENT|CARD_AGREEMENT|PRIVACY_POLICY|MESSAGE_VERSION_NUMBER|SOLICITATION_STORE_NUMBER|RINGING_STORE_NUMBER|SOLICITATION_TEAM_MEMBER|RINGING_TEAM_MEMBER|PRIVATE_LABEL_ONLY|CO_BRAND_ONLY|TERMS_VERSION|APR_TYPE|POS_BASKET_SIZE|PRE_APPROVED_ID|PRE_APPROVED_CODE|SOLICITATION_OFFER|PIN_SELECTED|WEB_DATA_1|WEB_DATA_2|WEB_DATA_3|WEB_DATA_4|WEB_DATA_5
83308|TCC-180123120180|1|||2|||2014-05-31 03:42:05.431165|1|2018-01-23 19:22:55.625000|84288|14|3|1||2018-01-23 03:34:19.862478|2014-05-31 03:42:05.431165|2018-01-23 19:22:56.162843|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|11|1322|1674|20721|0|0|F832315R0812117|1|1|333|12|555|0|Sc7hiHG3dx3msY6ojWRLL46oufsDZc6YyJd05nuThJpLiFJZG48n7QmRjknAiol0yFVtuO3xuMv8A9eZGi6lcCn1APRbaQxLIvPN|Sc7hiHG3dx3msY6ojWRLL46oufsDZc6YyJd05nuThJpLiFJZG48n7QmRjknAiol0yFVtuO3xuMv8A9eZGi6lcCn1APRbaQxLIvPN|Sc7hiHG3dx3msY6ojWRLL46oufsDZc6YyJd05nuThJpLiFJZG48n7QmRjknAiol0yFVtuO3xuMv8A9eZGi6lcCn1APRbaQxLIvPN|Sc7hiHG3dx3msY6ojWRLL46oufsDZc6YyJd05nuThJpLiFJZG48n7QmRjknAiol0yFVtuO3xuMv8A9eZGi6lcCn1APRbaQxLIvPN|Sc7hiHG3dx3msY6ojWRLL46oufsDZc6YyJd05nuThJpLiFJZG48n7QmRjknAiol0yFVtuO3xuMv8A9eZGi6lcCn1APRbaQxLIvPN
83307|TCC-180123120179|1|||2|||2014-05-31 03:42:06.539296|1|2018-01-23 19:22:59.861000|84287|14|3|1||2018-01-23 03:34:08.158855|2014-05-31 03:42:06.539296|2018-01-23 19:23:00.365474|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|12|2355|23079|30691|0|0|F832315R0812117|1|0|333|12|555|0|HDVdL7CXkByulYPyPmTVoUEgZsEDnMd6R146jVbPgni2JlLc0yk9GrNChs9OOZ6kNHtcSrp5NE2QeomTOGUm9kTV0og8uM0Cn1hX|HDVdL7CXkByulYPyPmTVoUEgZsEDnMd6R146jVbPgni2JlLc0yk9GrNChs9OOZ6kNHtcSrp5NE2QeomTOGUm9kTV0og8uM0Cn1hX|HDVdL7CXkByulYPyPmTVoUEgZsEDnMd6R146jVbPgni2JlLc0yk9GrNChs9OOZ6kNHtcSrp5NE2QeomTOGUm9kTV0og8uM0Cn1hX|HDVdL7CXkByulYPyPmTVoUEgZsEDnMd6R146jVbPgni2JlLc0yk9GrNChs9OOZ6kNHtcSrp5NE2QeomTOGUm9kTV0og8uM0Cn1hX|HDVdL7CXkByulYPyPmTVoUEgZsEDnMd6R146jVbPgni2JlLc0yk9GrNChs9OOZ6kNHtcSrp5NE2QeomTOGUm9kTV0og8uM0Cn1hX
83304|TCC-180123120172|1|||2|||2014-05-31 03:22:03.874256|1|2018-01-23 19:22:57.182000|84284|14|3|1||2018-01-23 03:20:21.849585|2014-05-31 03:22:03.874256|2018-01-23 19:22:57.708318|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|13|2154|13213|13289|1|0|F832315R0812117|1|2|333|12|555|0|6nJRcpd0upTXIrPQ81xgBulImw0OGeeZ8EJeLq5hdPGC1QxBemNlnVop5NG8jSbbC2nRqwGS0VKX1qJMvpci3zBtVHcbmI4H45ZN|6nJRcpd0upTXIrPQ81xgBulImw0OGeeZ8EJeLq5hdPGC1QxBemNlnVop5NG8jSbbC2nRqwGS0VKX1qJMvpci3zBtVHcbmI4H45ZN|6nJRcpd0upTXIrPQ81xgBulImw0OGeeZ8EJeLq5hdPGC1QxBemNlnVop5NG8jSbbC2nRqwGS0VKX1qJMvpci3zBtVHcbmI4H45ZN|6nJRcpd0upTXIrPQ81xgBulImw0OGeeZ8EJeLq5hdPGC1QxBemNlnVop5NG8jSbbC2nRqwGS0VKX1qJMvpci3zBtVHcbmI4H45ZN|6nJRcpd0upTXIrPQ81xgBulImw0OGeeZ8EJeLq5hdPGC1QxBemNlnVop5NG8jSbbC2nRqwGS0VKX1qJMvpci3zBtVHcbmI4H45ZN
81638|TCC-180123119279|1|||2|||2014-05-06 03:02:05.027473|1|2018-01-23 19:23:03.627000|82618|14|3|1||2018-01-23 01:17:13.244931|2014-05-06 03:02:05.027473|2018-01-23 19:23:04.269099|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|14|2796|8996|14199|0|0|F832315R0812117|1|2|333|12|555|0|wfK5VHV5f48xz2ZpIYUcuDELmTT1Zia2o1s4z5tSyNrNl6Uj4SuoEDI0mXMSwIOTQZfNLOmohImhTY8E8yTb2RyQo9joZyL0jn2T|wfK5VHV5f48xz2ZpIYUcuDELmTT1Zia2o1s4z5tSyNrNl6Uj4SuoEDI0mXMSwIOTQZfNLOmohImhTY8E8yTb2RyQo9joZyL0jn2T|wfK5VHV5f48xz2ZpIYUcuDELmTT1Zia2o1s4z5tSyNrNl6Uj4SuoEDI0mXMSwIOTQZfNLOmohImhTY8E8yTb2RyQo9joZyL0jn2T|wfK5VHV5f48xz2ZpIYUcuDELmTT1Zia2o1s4z5tSyNrNl6Uj4SuoEDI0mXMSwIOTQZfNLOmohImhTY8E8yTb2RyQo9joZyL0jn2T|wfK5VHV5f48xz2ZpIYUcuDELmTT1Zia2o1s4z5tSyNrNl6Uj4SuoEDI0mXMSwIOTQZfNLOmohImhTY8E8yTb2RyQo9joZyL0jn2T
81637|TCC-180123119277|1|||2|||2014-05-06 03:02:06.516651|1|2018-01-23 19:23:05.235000|82617|14|3|1||2018-01-23 00:28:04.403759|2014-05-06 03:02:06.516651|2018-01-23 19:23:05.749326|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|16|1346|30042|22779|0|0|F832315R0812117|1|3|333|12|555|0|CNIM7CqV9BYX50nNC91cxeYDS8AFfhKsbbn8ESiSVwY6z6kZ3m9SJKzRsgluEN2vvXW9JaUfYnS6mSmt6ZmwYcW0404BimahlRus|CNIM7CqV9BYX50nNC91cxeYDS8AFfhKsbbn8ESiSVwY6z6kZ3m9SJKzRsgluEN2vvXW9JaUfYnS6mSmt6ZmwYcW0404BimahlRus|CNIM7CqV9BYX50nNC91cxeYDS8AFfhKsbbn8ESiSVwY6z6kZ3m9SJKzRsgluEN2vvXW9JaUfYnS6mSmt6ZmwYcW0404BimahlRus|CNIM7CqV9BYX50nNC91cxeYDS8AFfhKsbbn8ESiSVwY6z6kZ3m9SJKzRsgluEN2vvXW9JaUfYnS6mSmt6ZmwYcW0404BimahlRus|CNIM7CqV9BYX50nNC91cxeYDS8AFfhKsbbn8ESiSVwY6z6kZ3m9SJKzRsgluEN2vvXW9JaUfYnS6mSmt6ZmwYcW0404BimahlRus
76252|TCC-180123115543|1|||2|||2013-12-07 09:42:04.005297|1|2018-01-23 20:22:05.580000|77192|14|3|1||2018-01-23 09:35:01.814513|2013-12-07 09:42:04.005297|2018-01-23 20:22:06.415668|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|17|1367|24597|22755|0|0|F832315R0812117|1|1|333|12|555|0|4Cqn2cs4Y7oshCghOshGfgcR0w74xfUAmTHhruNpe9IRSPdc2j0EP63odQyNm3aGHBAEFZXKxrEzlcmxUFeon0Q38TrqxRga7y9Q|4Cqn2cs4Y7oshCghOshGfgcR0w74xfUAmTHhruNpe9IRSPdc2j0EP63odQyNm3aGHBAEFZXKxrEzlcmxUFeon0Q38TrqxRga7y9Q|4Cqn2cs4Y7oshCghOshGfgcR0w74xfUAmTHhruNpe9IRSPdc2j0EP63odQyNm3aGHBAEFZXKxrEzlcmxUFeon0Q38TrqxRga7y9Q|4Cqn2cs4Y7oshCghOshGfgcR0w74xfUAmTHhruNpe9IRSPdc2j0EP63odQyNm3aGHBAEFZXKxrEzlcmxUFeon0Q38TrqxRga7y9Q|4Cqn2cs4Y7oshCghOshGfgcR0w74xfUAmTHhruNpe9IRSPdc2j0EP63odQyNm3aGHBAEFZXKxrEzlcmxUFeon0Q38TrqxRga7y9Q
76251|TCC-180123115541|1|||2|||2013-12-07 09:22:04.027397|1|2018-01-23 20:22:07.740000|77191|14|3|1||2018-01-23 09:12:27.188162|2013-12-07 09:22:04.027397|2018-01-23 20:22:08.298906|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|18|2816|32516|2212|0|0|F832315R0812117|1|0|333|12|555|0|eSsZI3rogvrqrzDZ5C9hd9dYg1fsUa0RY5Xpb0Bqh4sAa1boLq0Pcho216wYTLLnNSac4d1aBRw5AoFfQN8WDHfdvjNukKcH1IbG|eSsZI3rogvrqrzDZ5C9hd9dYg1fsUa0RY5Xpb0Bqh4sAa1boLq0Pcho216wYTLLnNSac4d1aBRw5AoFfQN8WDHfdvjNukKcH1IbG|eSsZI3rogvrqrzDZ5C9hd9dYg1fsUa0RY5Xpb0Bqh4sAa1boLq0Pcho216wYTLLnNSac4d1aBRw5AoFfQN8WDHfdvjNukKcH1IbG|eSsZI3rogvrqrzDZ5C9hd9dYg1fsUa0RY5Xpb0Bqh4sAa1boLq0Pcho216wYTLLnNSac4d1aBRw5AoFfQN8WDHfdvjNukKcH1IbG|eSsZI3rogvrqrzDZ5C9hd9dYg1fsUa0RY5Xpb0Bqh4sAa1boLq0Pcho216wYTLLnNSac4d1aBRw5AoFfQN8WDHfdvjNukKcH1IbG
76133|TCC-180123115493|1|||2|||2013-12-07 03:12:15.386672|1|2018-01-23 19:22:53.918000|77073|14|3|1||2018-01-23 02:03:43.114532|2013-12-07 03:12:15.386672|2018-01-23 19:22:54.492022|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|19|797|18733|4885|0|0|F832315R0812117|1|3|333|12|555|0|WDUYRX45rN5qQVYSZDbB3IGZcbCEPXn0nOSfqVPavRD9P0vBJwU26cXeaeSRhkeYdTQ8e5bI4Xd7UTr4AcZF4eivgXkxHcmur3yh|WDUYRX45rN5qQVYSZDbB3IGZcbCEPXn0nOSfqVPavRD9P0vBJwU26cXeaeSRhkeYdTQ8e5bI4Xd7UTr4AcZF4eivgXkxHcmur3yh|WDUYRX45rN5qQVYSZDbB3IGZcbCEPXn0nOSfqVPavRD9P0vBJwU26cXeaeSRhkeYdTQ8e5bI4Xd7UTr4AcZF4eivgXkxHcmur3yh|WDUYRX45rN5qQVYSZDbB3IGZcbCEPXn0nOSfqVPavRD9P0vBJwU26cXeaeSRhkeYdTQ8e5bI4Xd7UTr4AcZF4eivgXkxHcmur3yh|WDUYRX45rN5qQVYSZDbB3IGZcbCEPXn0nOSfqVPavRD9P0vBJwU26cXeaeSRhkeYdTQ8e5bI4Xd7UTr4AcZF4eivgXkxHcmur3yh
76132|TCC-180123115492|1|||2|||2013-11-12 03:02:14.473870|1|2018-01-23 19:02:10.478000|77072|14|3|1||2018-01-23 01:08:22.892520|2013-11-12 03:02:14.473870|2018-01-23 19:02:11.625729|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|21|1376|20249|20198|0|0|F832315R0812117|1|2|333|12|555|0|tMXosFxaWzucbKzuZjxMycqmDBffZTQVt4G93CpPkqgoGrM4OCMkEL0yl83TtSqvgUmAU9srSWE3DBENzh54dVrrW8cQknpgKzAl|tMXosFxaWzucbKzuZjxMycqmDBffZTQVt4G93CpPkqgoGrM4OCMkEL0yl83TtSqvgUmAU9srSWE3DBENzh54dVrrW8cQknpgKzAl|tMXosFxaWzucbKzuZjxMycqmDBffZTQVt4G93CpPkqgoGrM4OCMkEL0yl83TtSqvgUmAU9srSWE3DBENzh54dVrrW8cQknpgKzAl|tMXosFxaWzucbKzuZjxMycqmDBffZTQVt4G93CpPkqgoGrM4OCMkEL0yl83TtSqvgUmAU9srSWE3DBENzh54dVrrW8cQknpgKzAl|tMXosFxaWzucbKzuZjxMycqmDBffZTQVt4G93CpPkqgoGrM4OCMkEL0yl83TtSqvgUmAU9srSWE3DBENzh54dVrrW8cQknpgKzAl
72893|TCC-180123061433|1|||2|||2013-11-12 10:12:08.145202|1|2018-01-23 20:52:07.521000|73493|14|3|1||2018-01-23 10:08:33.027853|2013-11-12 10:12:08.145202|2018-01-23 20:52:08.931229|67024efc-53c3-4c90-abee-76b74a3a6633|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|24|1825|5902|30862|1|0|F832315R0812117|1|2|333|12|555|0|GmgTjvEbUHUuCGJ8Xci32kVD51V4zWX3I110Y4alyvsbmZ3DqoEjvvb1zbDKV3iFZZrOhAL6WIItkCPtbabKC4YmyNfV6so62tyB|GmgTjvEbUHUuCGJ8Xci32kVD51V4zWX3I110Y4alyvsbmZ3DqoEjvvb1zbDKV3iFZZrOhAL6WIItkCPtbabKC4YmyNfV6so62tyB|GmgTjvEbUHUuCGJ8Xci32kVD51V4zWX3I110Y4alyvsbmZ3DqoEjvvb1zbDKV3iFZZrOhAL6WIItkCPtbabKC4YmyNfV6so62tyB|GmgTjvEbUHUuCGJ8Xci32kVD51V4zWX3I110Y4alyvsbmZ3DqoEjvvb1zbDKV3iFZZrOhAL6WIItkCPtbabKC4YmyNfV6so62tyB|GmgTjvEbUHUuCGJ8Xci32kVD51V4zWX3I110Y4alyvsbmZ3DqoEjvvb1zbDKV3iFZZrOhAL6WIItkCPtbabKC4YmyNfV6so62tyB
68891|TCC-180123059769|1|||2|||2013-10-18 05:42:12.739395|1|2018-01-23 19:22:18.630000|69351|14|3|1||2018-01-23 05:38:39.891940|2013-10-18 05:42:12.739395|2018-01-23 19:22:19.382619|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|0|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|25|1499|9047|5618|1|0|F832315R0812117|1|3|333|12|555|0|brJwhBdUALT3dKughXooshED6wpcokysrBB2yRw8tJerIWym25BNU7jJgsvL9X2HXlZ3xvZvi6qbLTxke8glyCqScFeOYpfomy6f|brJwhBdUALT3dKughXooshED6wpcokysrBB2yRw8tJerIWym25BNU7jJgsvL9X2HXlZ3xvZvi6qbLTxke8glyCqScFeOYpfomy6f|brJwhBdUALT3dKughXooshED6wpcokysrBB2yRw8tJerIWym25BNU7jJgsvL9X2HXlZ3xvZvi6qbLTxke8glyCqScFeOYpfomy6f|brJwhBdUALT3dKughXooshED6wpcokysrBB2yRw8tJerIWym25BNU7jJgsvL9X2HXlZ3xvZvi6qbLTxke8glyCqScFeOYpfomy6f|brJwhBdUALT3dKughXooshED6wpcokysrBB2yRw8tJerIWym25BNU7jJgsvL9X2HXlZ3xvZvi6qbLTxke8glyCqScFeOYpfomy6f
68814|TCC-180123059759|1|||2|||2013-10-18 03:42:04.825228|1|2018-01-23 19:22:23.242000|69274|14|3|1||2018-01-23 03:38:38.676819|2013-10-18 03:42:04.825228|2018-01-23 19:22:24.185127|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|26|2153|8785|6660|0|0|F832315R0812117|1|1|333|12|555|0|A6ryBw7QM6Iv5aWC9JYBhFpKysMxQoyA9Ffo8hnD3Ns6fy7jJnzUcbuhr25z5p1fyOJbOHdeCQOmxTE1jiGxhqtBT8HmAhiYxfaR|A6ryBw7QM6Iv5aWC9JYBhFpKysMxQoyA9Ffo8hnD3Ns6fy7jJnzUcbuhr25z5p1fyOJbOHdeCQOmxTE1jiGxhqtBT8HmAhiYxfaR|A6ryBw7QM6Iv5aWC9JYBhFpKysMxQoyA9Ffo8hnD3Ns6fy7jJnzUcbuhr25z5p1fyOJbOHdeCQOmxTE1jiGxhqtBT8HmAhiYxfaR|A6ryBw7QM6Iv5aWC9JYBhFpKysMxQoyA9Ffo8hnD3Ns6fy7jJnzUcbuhr25z5p1fyOJbOHdeCQOmxTE1jiGxhqtBT8HmAhiYxfaR|A6ryBw7QM6Iv5aWC9JYBhFpKysMxQoyA9Ffo8hnD3Ns6fy7jJnzUcbuhr25z5p1fyOJbOHdeCQOmxTE1jiGxhqtBT8HmAhiYxfaR
68791|TCC-180123059733|1|||2|||2013-10-18 03:02:09.053848|1|2018-01-23 19:22:48.305000|69251|14|3|1||2018-01-23 00:15:24.480266|2013-10-18 03:02:09.053848|2018-01-23 19:22:49.053273|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|29|2274|5807|17681|1|0|F832315R0812117|1|3|333|12|555|0|JgbE6iS59OSPc5nOYE6WKeIkWmNcZbFlZDtFm9BCm8MqkNUQQA39xSYiAhCaJJVGkxbmxspOVXc6EV205rULuoEXevcKxarBMuaZ|JgbE6iS59OSPc5nOYE6WKeIkWmNcZbFlZDtFm9BCm8MqkNUQQA39xSYiAhCaJJVGkxbmxspOVXc6EV205rULuoEXevcKxarBMuaZ|JgbE6iS59OSPc5nOYE6WKeIkWmNcZbFlZDtFm9BCm8MqkNUQQA39xSYiAhCaJJVGkxbmxspOVXc6EV205rULuoEXevcKxarBMuaZ|JgbE6iS59OSPc5nOYE6WKeIkWmNcZbFlZDtFm9BCm8MqkNUQQA39xSYiAhCaJJVGkxbmxspOVXc6EV205rULuoEXevcKxarBMuaZ|JgbE6iS59OSPc5nOYE6WKeIkWmNcZbFlZDtFm9BCm8MqkNUQQA39xSYiAhCaJJVGkxbmxspOVXc6EV205rULuoEXevcKxarBMuaZ
68772|TCC-180123059732|1|||2|||2013-10-18 03:02:10.427634|1|2018-01-23 19:22:50.168000|69232|14|3|1||2018-01-23 00:10:47.353863|2013-10-18 03:02:10.427634|2018-01-23 19:22:51.096589|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|33|1773|5915|8007|0|0|9802000004081710|1|3|333|12|555|0|c4Cy5ulMh52Os06xk9mWPEcKb1Hiwjx9mD06CZw10t9Q4PmXYUFOb6DBaQ0UhqjY5WD4eMKzhqToYTNTUpdHmYM99hYhoqUKJHIQ|c4Cy5ulMh52Os06xk9mWPEcKb1Hiwjx9mD06CZw10t9Q4PmXYUFOb6DBaQ0UhqjY5WD4eMKzhqToYTNTUpdHmYM99hYhoqUKJHIQ|c4Cy5ulMh52Os06xk9mWPEcKb1Hiwjx9mD06CZw10t9Q4PmXYUFOb6DBaQ0UhqjY5WD4eMKzhqToYTNTUpdHmYM99hYhoqUKJHIQ|c4Cy5ulMh52Os06xk9mWPEcKb1Hiwjx9mD06CZw10t9Q4PmXYUFOb6DBaQ0UhqjY5WD4eMKzhqToYTNTUpdHmYM99hYhoqUKJHIQ|c4Cy5ulMh52Os06xk9mWPEcKb1Hiwjx9mD06CZw10t9Q4PmXYUFOb6DBaQ0UhqjY5WD4eMKzhqToYTNTUpdHmYM99hYhoqUKJHIQ
68771|TCC-180123059731|1|||2|||2013-10-18 03:02:11.604281|1|2018-01-23 19:22:52.178000|69231|14|3|1||2018-01-23 00:07:29.411531|2013-10-18 03:02:11.604281|2018-01-23 19:22:52.897118|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|36|1787|8602|16530|0|0|9802000004081710|1|2|333|12|555|0|rpKOiJK5HN9FYpi1JZwVCbrs45y9dknLdhEFpDGZ8kXfRIpja3sdU0p78rEUXSDsjwzaMds6f9DMcZvy3y7ogmxkR6za5O2mv1PE|rpKOiJK5HN9FYpi1JZwVCbrs45y9dknLdhEFpDGZ8kXfRIpja3sdU0p78rEUXSDsjwzaMds6f9DMcZvy3y7ogmxkR6za5O2mv1PE|rpKOiJK5HN9FYpi1JZwVCbrs45y9dknLdhEFpDGZ8kXfRIpja3sdU0p78rEUXSDsjwzaMds6f9DMcZvy3y7ogmxkR6za5O2mv1PE|rpKOiJK5HN9FYpi1JZwVCbrs45y9dknLdhEFpDGZ8kXfRIpja3sdU0p78rEUXSDsjwzaMds6f9DMcZvy3y7ogmxkR6za5O2mv1PE|rpKOiJK5HN9FYpi1JZwVCbrs45y9dknLdhEFpDGZ8kXfRIpja3sdU0p78rEUXSDsjwzaMds6f9DMcZvy3y7ogmxkR6za5O2mv1PE
64312|TCC-180123057351|1|||2|||2013-08-04 00:42:18.584360|1|2018-01-23 19:22:43.860000|64772|14|3|1||2018-01-23 00:42:18.584360|2013-08-04 00:42:18.584360|2018-01-23 19:22:45.032962|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|40|2204|20389|20085|0|0|9802000004081710|1|2|333|12||0|kqfcb5nBZ2Hlt9UVtr6WiKEkFX5ZHxmR3leWgxOhqjz3YIvpnInSN14PQLgowH6hyB2P4XDgbbLMyOu3jrcwr7gw3euiP3rwvJYy|kqfcb5nBZ2Hlt9UVtr6WiKEkFX5ZHxmR3leWgxOhqjz3YIvpnInSN14PQLgowH6hyB2P4XDgbbLMyOu3jrcwr7gw3euiP3rwvJYy|kqfcb5nBZ2Hlt9UVtr6WiKEkFX5ZHxmR3leWgxOhqjz3YIvpnInSN14PQLgowH6hyB2P4XDgbbLMyOu3jrcwr7gw3euiP3rwvJYy|kqfcb5nBZ2Hlt9UVtr6WiKEkFX5ZHxmR3leWgxOhqjz3YIvpnInSN14PQLgowH6hyB2P4XDgbbLMyOu3jrcwr7gw3euiP3rwvJYy|kqfcb5nBZ2Hlt9UVtr6WiKEkFX5ZHxmR3leWgxOhqjz3YIvpnInSN14PQLgowH6hyB2P4XDgbbLMyOu3jrcwr7gw3euiP3rwvJYy
64311|TCC-180123057343|1|||2|||2013-08-29 03:02:11.821225|1|2018-01-23 19:22:36.687000|64771|14|3|1||2018-01-23 00:11:14.391047|2013-08-29 03:02:11.821225|2018-01-23 19:22:37.419938|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|1|1|0|1|1|41|1891|28441|10217|0|0|9802000004081710|1|3|333|12||0|8gEWrFQfYeEMrTZ77GLkS3ABGkuuIjoHw2fBN4Q39LyrAtng5iBQIas95kEZf7zC62ZSnnDmvvV5u0iP38JgaKbDcPOw11nnS6Cm|8gEWrFQfYeEMrTZ77GLkS3ABGkuuIjoHw2fBN4Q39LyrAtng5iBQIas95kEZf7zC62ZSnnDmvvV5u0iP38JgaKbDcPOw11nnS6Cm|8gEWrFQfYeEMrTZ77GLkS3ABGkuuIjoHw2fBN4Q39LyrAtng5iBQIas95kEZf7zC62ZSnnDmvvV5u0iP38JgaKbDcPOw11nnS6Cm|8gEWrFQfYeEMrTZ77GLkS3ABGkuuIjoHw2fBN4Q39LyrAtng5iBQIas95kEZf7zC62ZSnnDmvvV5u0iP38JgaKbDcPOw11nnS6Cm|8gEWrFQfYeEMrTZ77GLkS3ABGkuuIjoHw2fBN4Q39LyrAtng5iBQIas95kEZf7zC62ZSnnDmvvV5u0iP38JgaKbDcPOw11nnS6Cm
64299|TCC-180123057350|1|||2|||2013-08-04 00:42:16.362558|1|2018-01-23 19:22:46.174000|64759|14|3|1||2018-01-23 00:42:16.362558|2013-08-04 00:42:16.362558|2018-01-23 19:22:47.073121|05945fa0-9c8b-11dd-ad8b-0800200c9a66|f4fd4f91-6a77-46c2-9e54-de71f7c16bbf|1|1|0|0|0|0|1000|192.1.199.1|0|1|0|1|1|43|1470|15063|29432|0|0|F832315R0812117|1|1|333|12||0|cSy07Kgm1ZzR4FsfHB0W4s11X4vfG132Z3XW8yhw5v3XVy3RQBDleA3qyjZEz2uZuGYESpLrOdwFsFiPpCgPURIgkkAudgjlUmNu|cSy07Kgm1ZzR4FsfHB0W4s11X4vfG132Z3XW8yhw5v3XVy3RQBDleA3qyjZEz2uZuGYESpLrOdwFsFiPpCgPURIgkkAudgjlUmNu|cSy07Kgm1ZzR4FsfHB0W4s11X4vfG132Z3XW8yhw5v3XVy3RQBDleA3qyjZEz2uZuGYESpLrOdwFsFiPpCgPURIgkkAudgjlUmNu|cSy07Kgm1ZzR4FsfHB0W4s11X4vfG132Z3XW8yhw5v3XVy3RQBDleA3qyjZEz2uZuGYESpLrOdwFsFiPpCgPURIgkkAudgjlUmNu|cSy07Kgm1ZzR4FsfHB0W4s11X4vfG132Z3XW8yhw5v3XVy3RQBDleA3qyjZEz2uZuGYESpLrOdwFsFiPpCgPURIgkkAudgjlUmNu
